date,state,shape
2007-05-01,SC,light
2007-05-01,WI,light
2007-05-01,WI,fireball
2007-05-01,MD,triangle
2007-05-01,NC,rectangle
2008-05-01,MO,changing
2008-05-01,MO,disk
2008-05-01,FL,light
2008-05-01,VA,light
2009-05-01,MI,triangle
2009-05-01,MS,sphere
2009-05-01,IL,triangle
2009-05-01,PA,disk
2009-05-01,NM,light
2009-05-01,PA,circle
2010-05-01,CA,triangle
2010-05-01,ID,triangle
2010-05-01,CT,circle
2010-05-01,CA,formation
2010-05-01,FL,cigar
2010-05-01,MA,disk
2010-05-01,NM,unknown
2010-05-01,CA,circle
2010-05-01,WA,light
2010-05-01,TX,triangle
2010-05-01,NM,circle
2010-05-01,VA,disk
2011-05-01,ID,light
2011-05-01,FL,cigar
2011-05-01,IL,sphere
2011-05-01,CA,sphere
2011-05-01,MO,fireball
2011-05-01,NY,light
2011-05-01,NM,changing
2012-05-01,MT,unknown
2012-05-01,SC,disk
2012-05-01,IL,sphere
2012-05-01,IL,light
2012-05-01,NC,rectangle
2013-05-01,PA,sphere
2013-05-01,MD,triangle
2013-05-01,OK,light
2013-05-01,CA,unknown
2013-05-01,CA,other
2013-05-01,NY,flash
2013-05-01,CT,other
2013-05-01,GA,fireball
2013-05-01,NY,triangle
2013-05-01,NH,sphere
2013-05-01,WI,oval
2013-05-01,VT,oval
2013-05-01,IL,fireball
2013-05-01,MI,NA
2013-05-01,OH,oval
2014-05-01,VA,flash
2014-05-01,NC,light
2014-05-01,OH,other
2014-05-01,ID,other
2014-05-01,HI,other
2014-05-01,WV,formation
2014-05-01,AZ,circle
2014-05-01,MO,fireball
2014-05-01,AL,NA
2014-05-01,VA,triangle
2014-05-01,AL,other
2014-05-01,VA,other
2014-05-01,AL,other
2014-05-01,SC,formation
2014-05-01,CA,light
2014-05-01,AL,unknown
2014-05-01,GA,other
2014-05-01,MS,formation
2014-05-01,IL,light
2014-05-01,GA,other
2014-05-01,OR,other
2014-05-01,CO,NA
2014-05-01,CT,circle
2014-05-01,MS,circle
2014-05-01,AZ,unknown
2014-05-01,PA,cigar
2014-05-01,CA,sphere
2014-05-01,GA,other
2014-05-01,TX,cigar
2014-05-01,TX,changing
2014-05-01,TX,formation
2014-05-01,GA,other
1976-05-12,CA,egg
1980-05-12,MO,disk
1980-05-12,IN,light
1982-05-12,PA,unknown
1985-05-12,PA,disk
1986-05-12,FL,triangle
1989-05-12,TX,oval
1989-05-12,VA,oval
1992-05-12,TX,triangle
1994-05-12,OR,NA
1994-05-12,ME,disk
1995-05-12,OR,NA
1995-05-12,MO,cigar
1995-05-12,TX,chevron
1995-05-12,CA,NA
1996-05-12,ID,light
1996-05-12,TN,sphere
1996-05-12,TX,disk
1996-05-12,CA,NA
1996-05-12,CA,NA
1998-05-12,WI,circle
1998-05-12,TX,light
1998-05-12,IL,disk
1999-05-12,IN,light
1999-05-12,NY,sphere
1999-05-12,OR,cylinder
2000-05-12,CA,NA
2000-05-12,OR,disk
2000-05-12,OR,unknown
2000-05-12,CA,other
2000-05-12,FL,light
2000-05-12,NY,other
2001-05-12,OH,light
2001-05-12,FL,disk
2001-05-12,OH,circle
2001-05-12,OK,triangle
2001-05-12,CA,sphere
2001-05-12,OR,triangle
2001-05-12,TN,formation
2001-05-12,CA,light
2001-05-12,NY,formation
2001-05-12,OR,triangle
2001-05-12,OK,oval
2002-05-12,FL,triangle
2002-05-12,FL,light
2002-05-12,NJ,rectangle
2002-05-12,NC,fireball
2002-05-12,WA,other
2002-05-12,WA,light
2002-05-12,CA,fireball
2002-05-12,NY,light
2003-05-12,VA,changing
2003-05-12,CA,cylinder
2004-05-12,CA,formation
2004-05-12,WI,other
2004-05-12,CO,formation
2004-05-12,WA,light
2004-05-12,CA,unknown
2004-05-12,TX,disk
2005-05-12,NY,disk
2005-05-12,CO,disk
2005-05-12,FL,formation
2005-05-12,GA,cross
2005-05-12,CA,other
2006-05-12,TX,triangle
2006-05-12,OH,disk
2006-05-12,TX,circle
2006-05-12,AR,circle
2006-05-12,MO,sphere
2006-05-12,CA,unknown
2006-05-12,CA,triangle
2006-05-12,OK,unknown
2006-05-12,TX,unknown
2007-05-12,IL,other
2007-05-12,IL,other
2007-05-12,NJ,oval
2007-05-12,NV,oval
2007-05-12,WI,unknown
2007-05-12,CA,triangle
2007-05-12,MS,flash
2007-05-12,OH,light
2008-05-12,TX,unknown
2009-05-12,ME,circle
2009-05-12,IL,light
2009-05-12,CA,triangle
2009-05-12,NY,light
2009-05-12,NH,light
2009-05-12,MS,oval
2010-05-12,WA,unknown
2010-05-12,WA,other
2010-05-12,MO,triangle
2010-05-12,CA,unknown
2010-05-12,CA,light
2010-05-12,VA,fireball
2010-05-12,IA,light
2010-05-12,WA,light
2010-05-12,OR,light
2010-05-12,TX,diamond
2010-05-12,VA,unknown
2010-05-13,IL,light
2011-05-12,VA,fireball
2011-05-12,AZ,oval
2011-05-12,MO,sphere
2011-05-12,IL,fireball
2011-05-12,IL,fireball
2012-05-12,MN,fireball
2012-05-12,RI,light
2012-05-12,TX,disk
2012-05-12,VA,NA
2012-05-12,MA,sphere
2012-05-12,RI,circle
2012-05-12,OH,oval
2012-05-12,CA,cigar
2012-05-12,MN,formation
2012-05-12,IN,light
2012-05-12,WI,diamond
2012-05-12,NY,circle
2012-05-12,WA,oval
2012-05-12,MT,sphere
2012-05-12,CA,light
2012-05-12,SD,fireball
2012-05-12,MN,circle
2012-05-12,TX,circle
2012-05-12,PA,formation
2012-05-12,TX,circle
2012-05-12,MS,light
2012-05-12,SD,other
2012-05-12,AL,circle
2012-05-12,OK,oval
2012-05-12,SD,circle
2012-05-12,MI,unknown
2012-05-12,OK,light
2012-05-12,OK,circle
2012-05-12,NJ,fireball
2012-05-12,CA,changing
2012-05-12,IL,light
2013-05-12,WA,circle
2013-05-12,IL,formation
2013-05-12,CA,sphere
2013-05-12,MA,cigar
2013-05-12,OR,circle
2013-05-12,OH,light
2013-05-12,SC,light
2013-05-12,CA,other
2013-05-12,IL,fireball
1983-05-13,IL,disk
1991-05-13,TX,unknown
1995-05-13,AZ,other
1995-05-13,WA,triangle
1995-05-13,FL,NA
1995-05-13,WA,NA
1995-05-13,MA,NA
1996-05-13,NY,NA
1997-05-13,PA,oval
1997-05-13,CA,triangle
1997-05-13,AZ,light
1999-05-13,IN,triangle
1999-05-13,TN,sphere
1999-05-13,NE,circle
1999-05-13,WI,circle
1999-05-13,WI,NA
1999-05-13,TN,other
1999-05-13,FL,light
1999-05-13,WA,light
2000-05-13,CO,sphere
2000-05-13,MO,triangle
2000-05-13,WA,NA
2000-05-13,MN,triangle
2000-05-13,CA,light
2001-05-13,MI,light
2001-05-13,CA,circle
2001-05-13,TX,light
2001-05-13,CO,triangle
2001-05-13,MO,oval
2001-05-13,ID,light
2001-05-13,MI,circle
2002-05-13,CA,oval
2002-05-13,MO,teardrop
2002-05-13,KY,disk
2002-05-13,WA,changing
2002-05-13,NV,unknown
2002-05-13,MO,cigar
2002-05-13,CA,other
2002-05-13,WI,triangle
2002-05-13,MI,unknown
2003-05-13,CA,cylinder
2003-05-13,TX,unknown
2004-05-13,FL,oval
2004-05-13,TX,triangle
2004-05-13,WV,triangle
2004-05-13,CA,other
2004-05-13,LA,circle
2004-05-13,NM,light
2004-05-13,PA,unknown
2004-05-13,TN,light
2004-05-13,FL,diamond
2005-05-13,WA,triangle
2005-05-13,CA,fireball
2005-05-13,NY,other
2005-05-13,TX,rectangle
2005-05-13,CA,triangle
2005-05-13,CA,other
2006-05-13,TX,light
2006-05-13,TX,circle
2006-05-13,OR,oval
2006-05-13,CA,light
2006-05-13,CA,sphere
2006-05-13,LA,light
2006-05-13,NE,light
2006-05-13,MD,light
2007-05-13,OK,fireball
2007-05-13,NY,unknown
2007-05-13,KS,diamond
2007-05-13,NM,disk
2008-05-13,CA,disk
2008-05-13,CA,egg
2008-05-13,VA,fireball
2008-05-13,CA,other
2008-05-13,OH,cigar
2008-05-13,PA,other
2008-05-13,PA,triangle
2008-05-13,MD,fireball
2008-05-13,SC,triangle
2009-05-13,NC,light
2009-05-13,IN,cylinder
2010-05-13,OR,circle
2010-05-13,SC,oval
2010-05-13,MO,unknown
2010-05-13,CA,sphere
2010-05-13,IA,light
2011-05-13,CA,light
2011-05-13,OK,formation
2011-05-13,NY,light
2011-05-13,KY,light
2011-05-13,TX,triangle
2011-05-13,SC,triangle
2012-05-13,AZ,triangle
2012-05-13,NC,NA
2012-05-13,OH,triangle
2012-05-13,ME,unknown
2012-05-13,IL,light
2012-05-13,IL,fireball
2012-05-13,IL,unknown
2012-05-13,NY,circle
2012-05-13,AR,unknown
2012-05-13,WI,changing
2012-05-13,CA,fireball
2012-05-13,IA,light
2012-05-13,CA,circle
2012-05-13,WA,light
2012-05-13,WA,light
2013-05-13,KY,light
2013-05-13,NJ,light
2013-05-13,FL,fireball
2013-05-13,CA,fireball
2013-05-13,MO,circle
2013-05-13,OR,rectangle
2013-05-13,CA,light
2013-05-13,OH,changing
1973-05-14,CA,unknown
1973-05-14,AL,disk
1974-05-14,NC,disk
1984-05-14,CA,disk
1987-05-14,KY,rectangle
1993-05-14,WA,unknown
1995-05-14,IL,unknown
1995-05-14,NY,NA
1996-05-14,AZ,NA
1997-05-14,CA,circle
1999-05-14,IL,triangle
1999-05-14,AR,other
1999-05-14,MA,circle
1999-05-14,GA,other
1999-05-14,IL,formation
2000-05-14,NY,circle
2000-05-14,WI,disk
2000-05-14,NJ,triangle
2000-05-14,NJ,triangle
2000-05-14,NJ,triangle
2001-05-14,CA,sphere
2001-05-14,MO,disk
2001-05-14,FL,light
2001-05-14,TX,circle
2001-05-14,CA,cone
2002-05-14,MI,other
2002-05-14,PA,disk
2002-05-14,TX,circle
2002-05-14,CA,light
2002-05-14,WA,light
2003-05-14,AR,teardrop
2003-05-14,TN,formation
2003-05-14,TX,cigar
2004-05-14,OR,triangle
2004-05-14,CA,triangle
2004-05-14,FL,disk
2004-05-14,OH,NA
2004-05-14,OH,NA
2004-05-14,KS,disk
2004-05-14,CA,circle
2004-05-14,CA,sphere
2004-05-14,NC,other
2004-05-14,OH,light
2004-05-14,ID,triangle
2004-05-14,NC,triangle
2004-05-14,NE,sphere
2005-05-14,OH,circle
2005-05-14,CO,other
2005-05-14,OK,unknown
2006-05-14,FL,light
2006-05-14,IA,light
2006-05-14,IA,light
2006-05-14,CA,light
2006-05-14,FL,light
2006-05-14,OH,circle
2007-05-14,MI,other
2007-05-14,CA,light
2007-05-14,NY,light
2007-05-14,NY,light
2007-05-14,MO,light
2007-05-14,WA,flash
2008-05-14,MI,light
2008-05-14,MI,light
2008-05-14,NC,cylinder
2008-05-14,OK,circle
2008-05-14,GA,light
2008-05-14,CA,unknown
2008-05-14,NH,unknown
2008-05-14,DE,sphere
2008-05-14,AZ,light
2008-05-14,AZ,other
2008-05-14,OH,light
2009-05-14,CA,other
2009-05-14,CA,formation
2009-05-14,CA,disk
2009-05-14,CA,chevron
2009-05-14,CA,triangle
2009-05-14,PA,unknown
2009-05-14,OK,cigar
2009-05-14,CA,light
2009-05-14,NC,light
2009-05-14,TX,sphere
2010-05-14,CA,changing
2010-05-14,RI,other
2010-05-14,NY,light
2010-05-14,UT,light
2010-05-14,OR,sphere
2010-05-14,IN,triangle
2010-05-14,WI,fireball
2011-05-14,NY,changing
2011-05-14,TX,triangle
2011-05-14,AZ,cigar
2011-05-14,FL,circle
2011-05-14,FL,oval
2011-05-14,OH,formation
2011-05-14,FL,cigar
2011-05-14,TX,circle
2012-05-14,KY,disk
2012-05-14,NC,flash
2012-05-14,OR,light
2012-05-14,MT,light
2012-05-14,NM,teardrop
2012-05-14,TX,unknown
2013-05-14,NC,light
2013-05-14,NY,light
2013-05-14,WV,cigar
2013-05-14,WV,formation
2013-05-14,TN,triangle
2013-05-14,NC,other
2013-05-14,OK,unknown
2013-05-14,MT,light
2013-05-14,NC,light
1973-05-15,WA,sphere
1973-05-15,AK,rectangle
1974-05-15,MS,unknown
1974-05-15,NY,other
1974-05-15,OK,cigar
1974-05-15,NY,disk
1974-05-15,GA,disk
1974-05-15,GA,disk
1974-05-15,OR,disk
1974-05-15,NJ,cigar
1975-05-15,AR,cigar
1975-05-15,TX,other
1975-05-15,WA,disk
1975-05-15,GA,disk
1975-05-16,WI,disk
1976-05-15,MD,changing
1977-05-15,OR,cigar
1977-05-15,VA,disk
1977-05-15,MN,unknown
1979-05-15,NM,circle
1979-05-15,NE,triangle
1979-05-15,TX,other
1980-05-15,CA,rectangle
1980-05-15,CA,cigar
1980-05-15,NY,triangle
1980-05-15,OK,changing
1980-05-15,OK,changing
1980-05-15,MN,other
1981-05-15,CA,cigar
1982-05-15,TN,oval
1982-05-15,MI,triangle
1982-05-15,NV,other
1983-05-15,NY,disk
1983-05-15,CA,diamond
1984-05-15,GA,other
1984-05-15,TX,disk
1984-05-15,VA,circle
1985-05-15,WV,circle
1985-05-15,AZ,sphere
1986-05-15,OK,unknown
1986-05-15,CO,sphere
1986-05-15,NY,chevron
1986-05-15,KY,triangle
1987-05-15,NV,oval
1987-05-15,IL,light
1987-05-15,TX,cigar
1988-05-15,PA,sphere
1988-05-15,MD,sphere
1988-05-15,IN,triangle
1989-05-15,AR,triangle
1989-05-15,NH,unknown
1989-05-15,NY,triangle
1989-05-15,VA,triangle
1989-05-15,CA,fireball
1989-05-15,CT,chevron
1990-05-15,OH,circle
1992-05-15,OH,light
1992-05-15,PA,cone
1992-05-15,PA,circle
1993-05-15,MS,fireball
1993-05-15,CT,diamond
1993-05-15,CA,light
1994-05-15,OR,sphere
1994-05-15,NC,other
1994-05-15,IN,sphere
1994-05-15,CA,triangle
1994-05-15,NV,light
1994-05-15,AZ,chevron
1995-05-15,IL,triangle
1995-05-15,OR,NA
1995-05-15,NY,triangle
1995-05-15,NY,light
1996-05-15,OK,sphere
1996-05-15,FL,NA
1996-05-15,CA,NA
1996-05-15,MO,cigar
1997-05-15,CA,disk
1997-05-15,NH,light
1997-05-15,TX,teardrop
1997-05-15,TX,light
1997-05-15,TX,circle
1997-05-15,FL,formation
1997-05-15,FL,cigar
1997-05-15,TX,light
1997-05-15,NC,other
1997-05-15,NY,oval
1997-05-15,IN,triangle
1997-05-15,AZ,triangle
1998-05-15,MS,light
1998-05-15,IL,other
1998-05-15,NY,oval
1998-05-15,IN,triangle
1998-05-15,MS,light
1998-05-15,GA,light
1998-05-15,CO,triangle
1998-05-16,NY,triangle
1999-05-15,MO,disk
1999-05-15,MI,unknown
1999-05-15,CA,changing
1999-05-15,PA,cylinder
1999-05-15,AR,fireball
1999-05-15,GA,disk
1999-05-15,NH,light
1999-05-15,OH,light
2000-05-15,PA,circle
2000-05-15,CA,triangle
2000-05-15,KY,disk
2000-05-15,PA,disk
2000-05-15,NY,circle
2000-05-15,AR,light
2000-05-15,SC,other
2000-05-15,CA,chevron
2000-05-15,CA,triangle
2000-05-15,MN,other
2000-05-15,TX,light
2000-05-15,MN,fireball
2000-05-15,NJ,circle
2000-05-15,OH,teardrop
2001-05-15,CA,unknown
2001-05-15,MA,triangle
2001-05-15,NY,oval
2001-05-15,MO,cylinder
2001-05-15,NY,circle
2001-05-15,NE,unknown
2001-05-15,NY,flash
2001-05-15,FL,fireball
2002-05-15,PA,light
2002-05-15,TX,triangle
2002-05-15,CO,circle
2002-05-15,CA,triangle
2002-05-15,CA,diamond
2002-05-15,GA,light
2002-05-15,CA,light
2002-05-15,MI,light
2002-05-15,PA,chevron
2002-05-15,NY,triangle
2003-05-15,WV,triangle
2003-05-15,TX,light
2003-05-15,WA,circle
2003-05-15,FL,sphere
2003-05-15,AZ,teardrop
2003-05-15,NJ,oval
2003-05-15,OK,light
2003-05-15,IA,changing
2003-05-15,CA,chevron
2003-05-15,CA,triangle
2003-05-15,CA,triangle
2003-05-15,WI,other
2003-05-15,FL,teardrop
2003-05-15,FL,oval
2004-05-15,NY,disk
2004-05-15,MD,NA
2004-05-15,KS,triangle
2004-05-15,IL,other
2004-05-15,LA,oval
2004-05-15,IL,cigar
2004-05-15,MI,disk
2004-05-15,CA,sphere
2004-05-15,OR,rectangle
2004-05-15,CA,light
2004-05-15,NJ,circle
2004-05-15,FL,disk
2004-05-15,AZ,circle
2004-05-15,WA,cylinder
2004-05-15,WI,light
2004-05-15,LA,oval
2005-05-15,CA,triangle
2005-05-15,NV,triangle
2005-05-15,WA,unknown
2005-05-15,MI,light
2005-05-15,NM,unknown
2005-05-15,NC,teardrop
2005-05-15,WV,oval
2005-05-15,AZ,disk
2005-05-15,CA,other
2005-05-15,MN,disk
2005-05-15,CA,cross
2005-05-15,MI,unknown
2005-05-15,NV,light
2005-05-15,SC,formation
2005-05-15,FL,light
2005-05-15,FL,sphere
2005-05-15,FL,light
2005-05-15,FL,unknown
2005-05-15,CA,diamond
2005-05-15,VA,triangle
2005-05-15,TX,circle
2006-05-15,MI,disk
2006-05-15,CO,other
2006-05-15,KY,cigar
2006-05-15,CA,disk
2006-05-15,CT,other
2006-05-15,ID,triangle
2006-05-15,KY,cigar
2006-05-15,AZ,light
2006-05-15,FL,formation
2006-05-15,NC,NA
2006-05-15,MD,egg
2006-05-16,FL,NA
2007-05-15,WA,circle
2007-05-15,NJ,disk
2007-05-15,MD,other
2007-05-15,IL,sphere
2007-05-15,IL,triangle
2007-05-15,CA,unknown
2007-05-15,FL,unknown
2007-05-15,FL,circle
2007-05-15,WV,changing
2007-05-15,IA,triangle
2007-05-15,CT,fireball
2008-05-15,GA,cylinder
2008-05-15,MA,triangle
2008-05-15,MO,other
2008-05-15,NY,changing
2008-05-15,CA,disk
2008-05-15,NJ,changing
2009-05-15,SD,light
2009-05-15,OR,formation
2009-05-15,IN,light
2009-05-15,OK,light
2009-05-15,NY,triangle
2009-05-15,IA,circle
2009-05-15,CA,fireball
2009-05-15,CA,teardrop
2009-05-15,CA,light
2009-05-15,TX,unknown
2009-05-15,AZ,light
2009-05-15,CA,light
2009-05-15,OK,light
2009-05-15,WA,circle
2009-05-15,CT,circle
2009-05-15,MO,oval
2010-05-15,VA,unknown
2010-05-15,OK,light
2010-05-15,IL,sphere
2010-05-15,AZ,unknown
2010-05-15,NJ,light
2010-05-15,CO,light
2010-05-15,GA,unknown
2010-05-15,NJ,light
2010-05-15,AZ,fireball
2010-05-15,PA,other
2010-05-15,NJ,light
2010-05-15,NV,cross
2011-05-15,WI,triangle
2011-05-15,CA,light
2011-05-15,AZ,triangle
2011-05-15,WI,triangle
2012-05-15,IN,sphere
2012-05-15,CT,fireball
2012-05-15,CA,unknown
2012-05-15,FL,fireball
2012-05-15,MN,unknown
2012-05-15,NJ,flash
2012-05-15,IL,circle
2012-05-15,PA,oval
2012-05-15,WV,chevron
2012-05-15,OR,light
2012-05-15,CA,fireball
2012-05-15,NC,sphere
2012-05-15,FL,circle
2012-05-16,CA,fireball
2013-05-15,FL,light
2013-05-15,SC,oval
2013-05-15,SC,other
2013-05-15,CA,circle
2013-05-15,CO,circle
2013-05-15,AZ,light
2013-05-15,WV,sphere
2013-05-15,TN,sphere
2013-05-15,FL,fireball
2013-05-15,AR,light
2013-05-15,NM,unknown
2013-05-15,MN,unknown
2013-05-15,AZ,light
2013-05-15,MO,light
2013-05-16,MA,other
1976-05-16,CT,fireball
1995-05-16,WA,fireball
1995-05-16,OR,NA
1995-05-16,TX,other
1996-05-16,KY,other
1997-05-16,OK,triangle
1998-05-16,NC,unknown
1998-05-16,ME,oval
1998-05-16,CO,cylinder
1998-05-16,KS,fireball
1998-05-16,MN,light
1998-05-16,CA,triangle
1998-05-16,CO,changing
1998-05-17,OH,NA
1999-05-16,NY,oval
1999-05-16,WI,light
1999-05-16,TX,light
2000-05-16,NC,egg
2001-05-16,IL,cigar
2001-05-16,CA,disk
2001-05-16,OK,triangle
2001-05-16,GA,circle
2002-05-16,WA,NA
2002-05-16,IL,sphere
2002-05-17,VA,light
2003-05-16,TX,unknown
2003-05-16,IN,light
2003-05-16,IN,light
2003-05-16,CA,disk
2003-05-16,TX,other
2004-05-16,PA,light
2004-05-16,IL,triangle
2004-05-16,NY,circle
2004-05-16,CA,disk
2004-05-16,FL,disk
2004-05-16,MI,sphere
2004-05-16,AZ,circle
2004-05-16,AZ,circle
2004-05-16,WI,fireball
2004-05-16,AZ,sphere
2004-05-16,WI,fireball
2004-05-16,IL,fireball
2004-05-16,MI,rectangle
2004-05-16,NY,fireball
2005-05-16,CO,sphere
2005-05-16,MA,light
2005-05-16,NJ,other
2005-05-16,OK,triangle
2006-05-16,MA,light
2006-05-16,WA,rectangle
2006-05-16,MA,other
2006-05-16,TX,other
2006-05-16,CA,unknown
2006-05-16,MI,unknown
2007-05-16,MI,triangle
2007-05-16,NV,cigar
2007-05-16,TX,circle
2007-05-16,WI,triangle
2007-05-16,TX,unknown
2007-05-16,OR,light
2008-05-16,KY,light
2008-05-16,NY,light
2008-05-16,WA,light
2008-05-16,CA,light
2008-05-16,NV,light
2008-05-16,CA,circle
2008-05-16,AR,changing
2008-05-16,MO,light
2008-05-16,CA,fireball
2008-05-16,WA,circle
2009-05-16,NM,cylinder
2009-05-16,OR,light
2009-05-16,WA,changing
2010-05-16,CA,formation
2010-05-16,MA,circle
2010-05-16,CO,unknown
2010-05-16,IN,circle
2010-05-16,PA,disk
2010-05-16,MN,other
2010-05-16,IL,diamond
2010-05-16,WA,flash
2011-05-16,CA,fireball
2011-05-16,MN,light
2011-05-16,TX,formation
2011-05-16,IN,cigar
2011-05-16,MI,flash
2011-05-16,IA,circle
2012-05-16,MT,triangle
2012-05-16,IN,unknown
2012-05-16,SD,unknown
2012-05-16,IN,sphere
2012-05-16,MO,oval
2012-05-16,CA,oval
2012-05-16,MO,light
2012-05-16,GA,sphere
2012-05-16,CA,triangle
2013-05-16,VA,triangle
2013-05-16,KY,triangle
2013-05-16,CA,fireball
2013-05-16,CO,unknown
2013-05-16,HI,egg
2013-05-16,CA,other
2013-05-16,MO,fireball
2013-05-16,IL,triangle
2013-05-16,FL,fireball
2013-05-16,UT,triangle
2013-05-16,HI,fireball
1976-05-17,CT,unknown
1983-05-17,FL,unknown
1988-05-17,IL,chevron
1991-05-17,OH,oval
1993-05-17,MN,oval
1994-05-17,MO,light
1995-05-17,NY,flash
1996-05-17,FL,NA
1997-05-17,NV,triangle
1997-05-17,OR,oval
1998-05-17,PA,other
1998-05-17,MI,circle
1998-05-17,CO,light
1998-05-17,MI,light
1998-05-17,UT,triangle
1999-05-17,MI,triangle
2000-05-17,DE,other
2000-05-17,TX,teardrop
2000-05-17,NJ,circle
2000-05-17,TN,sphere
2000-05-17,CA,cross
2000-05-17,OR,oval
2001-05-17,IL,sphere
2001-05-17,IL,sphere
2001-05-17,IA,triangle
2001-05-17,IA,triangle
2001-05-17,CA,triangle
2002-05-17,CA,cone
2002-05-17,ME,light
2003-05-17,MN,cigar
2003-05-17,NJ,oval
2003-05-17,NH,disk
2003-05-17,TX,unknown
2003-05-17,TX,other
2004-05-17,WV,NA
2004-05-17,MO,light
2004-05-17,IL,light
2004-05-17,CA,disk
2004-05-17,AZ,teardrop
2004-05-17,CA,sphere
2004-05-17,AR,light
2004-05-17,MI,cylinder
2004-05-18,WV,light
2005-05-17,TX,sphere
2005-05-17,TX,light
2006-05-17,VA,fireball
2006-05-17,NY,circle
2006-05-17,MN,circle
2006-05-17,CA,unknown
2006-05-17,PA,triangle
2006-05-17,MO,light
2006-05-17,CA,chevron
2006-05-17,OR,diamond
2006-05-17,CA,light
2006-05-18,TX,unknown
2006-05-18,TX,unknown
2007-05-17,MO,cylinder
2007-05-17,IL,other
2007-05-17,IN,light
2008-05-17,MI,light
2008-05-17,CA,fireball
2008-05-17,CO,sphere
2008-05-17,CO,formation
2008-05-17,TX,cigar
2008-05-17,FL,oval
2008-05-17,OR,oval
2008-05-17,NJ,oval
2008-05-17,FL,unknown
2008-05-17,CA,sphere
2009-05-17,FL,sphere
2009-05-17,ND,other
2009-05-17,CA,light
2009-05-17,AL,cigar
2009-05-17,OR,NA
2009-05-17,CO,circle
2009-05-17,NM,sphere
2009-05-17,NM,cone
2009-05-17,NM,diamond
2009-05-17,CA,disk
2009-05-17,IL,circle
2009-05-17,GA,light
2009-05-17,NC,triangle
2009-05-17,SD,unknown
2010-05-17,AL,teardrop
2011-05-17,NE,triangle
2011-05-17,NC,formation
2011-05-17,AL,fireball
2011-05-17,IL,rectangle
2012-05-17,ID,flash
2012-05-17,MN,circle
2012-05-17,PA,cone
2012-05-17,WA,flash
2012-05-17,NC,other
2012-05-17,MI,unknown
2012-05-17,WI,unknown
2012-05-17,NY,sphere
2013-05-17,OR,unknown
2013-05-17,NY,cone
2013-05-17,NY,circle
2013-05-17,VA,sphere
2013-05-17,NY,triangle
2013-05-17,TN,light
2013-05-17,CO,fireball
2013-05-17,PA,fireball
2013-05-17,WI,fireball
1979-05-18,PA,circle
1986-05-18,CA,changing
1987-05-18,IN,other
1992-05-18,NJ,other
1993-05-18,MT,triangle
1993-05-18,CA,triangle
1995-05-18,NV,NA
1996-05-18,NJ,cylinder
1996-05-18,VA,NA
1996-05-18,WA,NA
1997-05-18,PA,triangle
1997-05-18,MI,light
1998-05-18,SD,other
1999-05-18,TX,fireball
1999-05-18,WA,disk
1999-05-18,AZ,egg
1999-05-18,AZ,egg
1999-05-18,TN,light
1999-05-18,CA,oval
1999-05-18,GA,egg
1999-05-18,LA,light
1999-05-18,UT,triangle
1999-05-18,TN,chevron
2000-05-18,CA,light
2000-05-18,PA,diamond
2000-05-18,MO,triangle
2001-05-18,MI,chevron
2001-05-18,FL,light
2001-05-18,VA,sphere
2001-05-18,AL,triangle
2001-05-18,IN,light
2001-05-18,OK,triangle
2001-05-18,CA,triangle
2002-05-18,TX,disk
2002-05-18,IL,light
2002-05-18,GA,sphere
2002-05-18,WA,circle
2002-05-18,CA,formation
2002-05-18,CA,teardrop
2003-05-18,MA,rectangle
2003-05-18,AZ,disk
2003-05-18,DE,light
2003-05-18,NV,unknown
2004-05-18,IA,oval
2004-05-18,CA,disk
2004-05-18,MI,disk
2004-05-18,IL,other
2004-05-18,MA,triangle
2004-05-18,CO,fireball
2004-05-19,NM,circle
2005-05-18,IL,sphere
2005-05-18,NM,sphere
2005-05-18,CO,light
2005-05-18,AZ,diamond
2005-05-18,AZ,light
2006-05-18,TN,other
2006-05-18,CA,cigar
2006-05-18,MO,cylinder
2006-05-18,AL,unknown
2006-05-18,AR,circle
2007-05-18,TX,light
2007-05-18,IL,egg
2007-05-18,AR,light
2007-05-18,TX,flash
2007-05-18,TX,other
2008-05-18,PA,chevron
2008-05-18,CA,unknown
2008-05-18,AZ,triangle
2008-05-18,CA,light
2008-05-18,WI,light
2008-05-18,MD,unknown
2008-05-18,PA,light
2008-05-18,NJ,circle
2008-05-18,GA,disk
2009-05-18,VA,changing
2009-05-18,NV,flash
2009-05-18,AZ,diamond
2009-05-18,CA,flash
2009-05-18,WV,light
2009-05-18,AZ,sphere
2009-05-18,AZ,light
2009-05-18,AZ,sphere
2009-05-18,AZ,teardrop
2009-05-18,AZ,circle
2009-05-18,AZ,cone
2009-05-18,NV,circle
2009-05-18,MI,unknown
2009-05-18,PA,triangle
2009-05-18,SD,triangle
2010-05-18,GA,rectangle
2010-05-18,FL,light
2010-05-18,MO,unknown
2010-05-18,OR,diamond
2010-05-18,MO,light
2010-05-18,MT,disk
2011-05-18,MA,disk
2012-05-18,MD,light
2012-05-18,TN,circle
2012-05-18,MA,light
2012-05-18,CO,sphere
2012-05-18,CA,circle
2012-05-18,AR,egg
2012-05-18,NC,cigar
2012-05-18,IL,disk
2012-05-18,MI,light
2012-05-18,MI,sphere
2012-05-18,MI,light
2012-05-18,WV,unknown
2013-05-18,VA,circle
2013-05-18,MA,cross
